weather_severity,origin_congestion,dest_congestion,carrier_ontime_rate,cargo_priority_weight,days_until_eta,route_distance_km,disruption_occurred
5.0099,9.7096,7.0466,0.8888,2,6.3601,1104.0713,1
7.6853,8.8681,2.8013,0.8009,3,25.155,10275.9918,1
8.3607,4.2484,1.4893,0.8255,5,26.816,12731.6511,1
1.2143,1.1112,8.4663,0.9286,2,15.4882,10939.1605,1
5.121,4.5168,7.7847,0.9552,4,17.2641,4637.4659,0
8.7162,3.2367,6.5473,0.9391,1,18.959,12928.9067,1
9.3714,3.731,4.4328,0.8,2,3.8197,5836.7216,1
9.7385,7.6766,4.3554,0.6732,1,9.6266,1007.3949,1
2.2765,5.1123,9.3902,0.9826,2,4.4894,9732.2919,1
8.1349,8.9226,9.3884,0.6268,1,3.4968,3904.6409,1
6.218,6.017,3.4306,0.8593,4,2.8352,10531.122,1
4.5779,4.3968,1.3345,0.7403,4,12.9603,14607.1532,0
1.3963,1.5671,7.9258,0.6736,3,21.8473,3439.1302,0
7.0412,9.6687,2.6926,0.8535,1,29.8793,1139.785,1
8.713,6.0305,7.3265,0.8985,1,9.309,1782.032,1
8.3864,5.9013,4.3594,0.9468,5,16.6822,5150.313,1
4.663,6.2219,4.349,0.9827,3,5.2814,10253.5402,0
7.0814,4.6704,9.6525,0.588,3,26.6584,5325.6591,1
5.199,7.7833,8.7562,0.6223,1,10.9602,13815.3309,1
2.3055,4.0748,6.6943,0.8777,5,5.0461,12335.7442,0
7.2389,1.7357,4.7708,0.5992,5,16.7759,8033.7483,1
3.2925,5.954,9.4806,0.8755,3,15.1862,5219.5658,1
4.3599,9.4324,5.7081,0.9105,2,17.7336,11372.4816,1
9.8916,3.0323,6.7951,0.6185,2,21.7699,13451.1613,1
8.1994,5.4568,9.2426,0.8558,3,8.0132,6388.7381,1
5.8777,1.8693,8.3304,0.5603,1,9.5777,3502.7673,1
7.1243,1.6032,5.0734,0.6023,3,20.186,653.2426,1
4.0885,4.3742,3.7341,0.8225,4,19.4214,9103.3747,0
9.7931,5.5,4.1635,0.6625,4,25.9741,6064.4514,1
1.8821,7.1973,6.5821,0.7045,4,29.8445,6009.5258,0
7.8314,1.7815,3.2694,0.5905,2,22.0041,10876.3231,1
5.0922,7.7415,3.1724,0.983,1,10.3633,8513.0736,0
5.0608,6.5235,1.8546,0.8509,5,26.0188,11822.1061,0
4.9999,5.5187,5.1686,0.8567,4,24.2379,8267.1124,0
3.2788,2.059,5.6506,0.6265,4,9.5083,2859.8197,1
3.9827,1.9871,2.3932,0.9184,2,14.9822,4111.1186,0
7.7008,6.8848,2.5897,0.7158,3,6.2977,5431.021,1
8.6098,3.0586,5.002,0.8583,1,3.9446,2518.477,1
9.5201,6.0649,4.9429,0.7113,4,1.5956,8115.0407,1
6.7135,1.957,5.2629,0.6727,5,21.3594,1470.609,1
8.9,6.9823,5.2716,0.7731,2,27.2919,13195.2282,1
2.458,6.1338,6.9818,0.7463,5,11.8262,4313.5969,1
8.11,2.6696,4.7193,0.7963,2,6.871,4854.975,1
4.5164,4.3467,5.5918,0.5554,5,20.3114,8990.8063,0
8.9235,2.2336,9.2866,0.9287,2,6.4713,7384.0135,1
1.8914,4.4907,6.7006,0.7882,1,5.2373,2340.8559,0
8.7507,1.6119,5.6205,0.9844,5,5.7772,9590.6437,1
6.6306,9.4385,8.4518,0.7288,4,2.2444,5147.0699,1
2.7335,7.5385,4.3631,0.7479,2,22.7096,2346.2321,0
8.1142,8.9987,6.8144,0.8824,2,7.9989,8058.2481,1
1.6755,6.3984,4.7558,0.7971,2,23.4146,1079.2539,0
3.5275,6.8515,9.8801,0.7003,5,18.5536,13830.2385,1
5.2292,5.3901,7.8168,0.9194,5,21.1622,13890.083,0
6.9491,6.1659,5.224,0.59,4,29.2816,8224.7172,1
1.5664,6.6621,9.4074,0.9349,5,15.892,5039.2487,1
9.165,6.0941,4.1366,0.6848,3,16.0125,6467.319,1
4.8146,6.932,7.9148,0.9418,2,24.2651,10480.8166,0
7.1738,7.4136,5.9761,0.64,4,17.8707,3014.5263,1
8.8853,6.7474,2.8516,0.8976,3,6.3093,9888.4214,1
3.2107,5.3591,3.4367,0.8,5,10.9006,4193.5229,1
2.1199,4.3891,5.9562,0.723,1,6.4789,14044.769,0
5.0928,9.9177,6.2523,0.6719,5,13.1943,4352.6675,1
6.653,5.406,1.9727,0.7424,3,4.4639,3126.0186,0
8.2117,1.4905,8.6246,0.672,5,16.5215,2347.6207,0
7.6872,4.8094,1.3594,0.8405,1,1.2858,5395.2855,1
3.4946,4.8682,3.0744,0.8221,5,22.8001,13953.8473,0
3.1273,1.2066,6.2571,0.8854,2,24.3656,12464.2309,0
6.5467,9.5903,1.8206,0.8758,3,24.477,2306.1675,1
4.6576,3.1782,6.4865,0.9424,2,9.1046,545.9412,0
4.9167,8.7481,8.6463,0.7463,2,3.9106,1688.9585,1
4.9827,7.6525,4.4603,0.8206,4,1.6678,11593.3096,0
7.0598,4.9299,8.8763,0.7006,1,15.4719,9426.7486,1
6.459,4.3566,7.3311,0.8144,4,5.8831,6358.0915,0
4.1794,3.4673,7.4344,0.9453,4,18.4126,7310.8389,1
9.4174,3.1967,7.2782,0.749,1,12.2772,5505.1702,1
5.4186,7.5176,9.1827,0.5894,3,11.0987,4402.2638,1
3.3387,2.4229,2.9722,0.8076,5,18.3741,12247.0612,0
9.8125,4.2811,7.8464,0.5896,2,3.6789,10582.0355,0
1.7133,9.3881,5.0779,0.679,4,9.0769,13781.4617,1
3.8044,5.6846,3.0863,0.5906,1,17.6057,11854.9608,1
8.8013,7.6699,3.5942,0.7569,4,26.9527,3925.5557,1
2.7585,7.4128,1.6064,0.5947,2,16.4846,11796.3601,1
4.3204,2.6103,5.8029,0.6322,1,10.4389,2991.0209,1
8.3198,5.5082,9.0535,0.7233,2,2.402,2760.6865,1
8.7552,8.5085,6.1648,0.6729,2,14.1934,10798.0332,1
2.4588,6.4541,1.3805,0.9825,2,1.0166,7181.2042,0
7.0977,4.5552,5.8732,0.7277,5,14.532,9886.6222,1
8.0775,6.1972,8.5386,0.7283,3,16.1806,6411.3352,1
5.4975,8.2435,2.862,0.8139,3,25.4164,2175.2748,1
4.4432,3.6957,1.2149,0.7644,1,7.2515,11738.5448,0
5.0495,6.3139,7.8288,0.6115,3,12.4945,2563.5723,1
9.133,3.2763,4.5932,0.8637,3,26.5891,7217.8399,1
1.4621,9.5295,9.0733,0.956,3,11.847,5583.0491,1
8.9834,8.849,1.7031,0.6793,5,16.9966,1087.604,1
8.6246,1.6098,3.9831,0.6866,5,5.8124,14885.4436,1
7.3999,3.4265,1.2222,0.6462,5,11.7667,7001.2005,1
6.5163,4.1223,3.9389,0.7119,5,17.983,13311.229,0
4.9007,5.6257,6.9969,0.7911,5,15.6725,14980.3457,0
8.4224,3.9714,7.4284,0.8718,3,5.1746,11550.5771,1
6.5519,3.4818,2.9821,0.5694,1,28.6532,3320.155,1
4.7583,8.4333,2.3648,0.7907,3,29.7224,3553.9318,1
2.4705,1.3371,7.5451,0.8963,2,14.5809,14727.3604,0
5.4413,1.7197,5.1365,0.9457,5,22.1097,5895.6876,0
9.6087,6.1934,5.9313,0.9466,3,19.3142,5234.7295,1
7.1376,7.4491,5.6804,0.6727,5,23.5706,4056.7998,1
4.9049,3.4497,9.4595,0.6823,4,2.4873,9079.5462,1
3.3188,8.4166,5.9951,0.9216,2,26.5416,4106.7012,1
9.3345,7.2764,5.5526,0.7316,4,13.1595,5302.5904,0
2.462,5.3306,9.3557,0.5792,3,27.8576,1325.094,1
4.8895,4.728,9.8052,0.6969,3,4.4286,3917.3936,1
5.4267,9.6245,6.2958,0.7283,2,9.3076,9353.3045,1
2.4327,3.9443,4.3916,0.5865,1,3.387,11192.738,1
4.8569,9.0692,9.4094,0.8992,2,29.7633,530.2653,1
2.2013,9.8533,4.3009,0.8517,3,20.3157,1769.0428,1
3.7879,1.8997,9.9668,0.5862,1,18.8165,12410.7318,1
2.5294,4.5178,9.9413,0.5973,5,9.4514,12634.3225,0
6.5146,2.2475,5.161,0.9251,2,19.6605,10649.1695,1
6.4584,7.2013,1.2883,0.9249,2,21.1524,12248.9265,0
5.5799,3.6429,7.3509,0.7265,2,24.0335,12783.2814,0
2.8949,5.1516,7.3291,0.5662,1,18.0428,2206.913,1
5.0403,2.3439,1.661,0.889,3,17.7988,10920.287,0
2.1036,6.7988,9.4832,0.7929,5,9.7738,10782.1061,1
6.9056,4.2779,4.5171,0.7018,1,1.91,12869.48,1
2.6791,5.4786,6.925,0.7249,3,14.0388,12328.8273,0
7.3665,6.9256,9.6226,0.8807,2,1.2157,11856.4969,1
4.7422,5.382,9.8953,0.6152,2,7.9607,9256.8666,1
9.1658,7.4871,4.7608,0.8892,3,21.6296,12103.0251,1
1.0246,5.3452,8.4189,0.7705,2,5.2864,10365.1578,1
7.6965,3.461,4.5162,0.7826,5,18.7614,9377.2553,1
9.5484,8.2025,5.0946,0.8664,5,9.4156,14953.4567,1
3.5604,1.1612,6.3039,0.9746,1,14.761,13234.3984,0
9.2269,6.4788,3.0785,0.6887,5,7.4641,4338.1573,1
8.6695,8.3506,7.0159,0.805,4,8.6956,8195.7709,0
9.5681,5.0432,4.5728,0.7392,1,24.2693,4467.7032,1
5.9189,4.7508,5.5158,0.9691,3,23.2981,10118.0558,0
6.2216,5.8068,5.9712,0.8931,2,27.8432,6140.8845,0
2.5951,6.9049,1.1279,0.739,3,19.7584,14225.3891,1
2.1689,7.7447,3.3237,0.8393,3,13.0517,13636.3409,0
2.4752,1.8784,9.3857,0.6862,5,21.0552,9765.8278,0
2.4001,2.093,9.4339,0.9696,1,23.5813,12019.1846,1
9.6863,2.0203,5.0616,0.6034,5,14.4936,2270.4139,1
3.5047,1.7494,8.101,0.7054,4,24.3915,8406.9146,1
1.164,9.2249,8.2394,0.8991,1,29.7716,2853.2359,1
5.6988,7.2058,2.7475,0.9861,3,1.8639,12875.8403,1
4.8916,8.2655,7.9828,0.7271,2,6.5142,9743.5939,1
7.7296,1.6021,9.9372,0.6498,4,17.1663,7138.8712,1
4.3198,9.0997,1.3274,0.6328,5,11.3072,14821.1047,1
6.8385,4.7398,8.5377,0.9766,4,3.4715,12723.8246,1
6.0527,2.0484,2.2219,0.7675,5,22.0512,5440.1983,0
1.2923,8.517,3.8536,0.6873,4,9.5101,12950.5253,0
3.7018,9.6767,2.2323,0.6636,4,29.9791,4569.6872,1
9.8318,9.7762,4.2741,0.7692,3,12.7993,879.1428,1
2.663,1.8377,2.2368,0.781,5,25.6955,5756.7163,1
3.3778,4.0041,8.9957,0.6304,2,17.8846,1643.1635,0
3.8034,7.8457,7.7936,0.9517,1,24.5357,8459.5793,0
7.2143,3.6749,5.9713,0.6809,4,22.8168,1090.6927,1
4.7815,6.9211,3.4214,0.5729,1,3.7351,14198.0927,0
9.0226,1.3827,8.2855,0.7286,1,8.6642,9067.3809,1
8.147,1.7381,2.5154,0.8353,5,21.3202,2006.1701,1
5.2328,7.5587,2.14,0.8747,5,7.919,6414.7021,0
8.8757,6.1902,7.5687,0.9204,4,16.8793,1360.8891,1
7.0019,2.7322,5.75,0.7015,4,29.2379,6467.3738,1
3.4242,6.5475,9.0061,0.861,3,19.8018,7716.3199,1
4.6499,2.7205,3.2764,0.6064,2,24.6189,8912.9597,1
3.239,7.3996,3.0777,0.66,1,22.2063,10418.9884,0
2.9632,9.6346,6.1712,0.8368,1,25.0692,699.5189,1
2.857,2.2995,7.5188,0.8957,3,10.4282,6461.3392,0
7.1228,4.9907,2.8139,0.8294,2,12.2871,3226.01,1
9.5209,3.1849,5.4002,0.6705,1,8.3112,6782.7542,1
8.0325,8.5032,7.7349,0.7807,2,12.9887,13278.9456,1
3.514,4.8354,1.1239,0.8957,5,2.8936,7089.2213,0
3.0188,2.8083,8.7746,0.9194,4,8.8195,7465.0792,1
2.2014,8.0291,6.807,0.7192,5,15.7812,14042.6557,1
7.4912,5.6983,7.2092,0.6696,5,24.1844,11322.8425,0
6.1044,8.9633,3.171,0.6744,2,22.9744,10192.4805,1
6.5223,8.191,5.7693,0.6305,4,29.3461,548.8771,1
3.9464,7.2067,5.9849,0.7999,1,14.9496,3216.8921,0
7.4879,4.8236,7.2642,0.6697,2,19.2366,10212.6261,1
6.0869,4.212,4.4193,0.8248,2,10.4167,12938.0484,0
7.8303,5.7924,5.4384,0.7396,5,1.4765,1605.8899,1
2.233,4.6966,1.3949,0.7555,5,29.8827,1552.7575,0
9.7833,4.9715,2.2215,0.8747,2,11.7554,1030.93,0
6.2875,2.0825,3.5237,0.809,4,26.9,1855.5029,0
6.506,1.8416,3.2529,0.8133,2,2.2809,10490.4521,1
6.9157,7.2628,1.0572,0.9205,2,24.0759,13368.29,0
5.5333,3.064,6.1811,0.55,3,28.105,11423.2471,1
2.4786,7.6501,9.8263,0.8015,3,6.5838,12423.5534,1
1.4068,2.6145,8.4455,0.637,3,14.3648,10094.0884,1
2.2106,2.0609,9.2102,0.6398,3,25.2076,6761.4266,1
8.5026,2.4316,4.4028,0.6254,1,16.4579,10424.3748,1
1.9767,7.8798,2.9061,0.6176,1,13.6039,10645.4693,1
7.4233,7.4235,8.9545,0.7836,5,27.0703,13798.4991,1
8.9775,2.4166,9.975,0.7845,5,7.252,7011.3493,1
8.5302,5.0057,3.8416,0.8168,1,6.6918,4785.2462,1
5.1838,1.8192,6.2326,0.9005,2,27.1241,3831.1984,0
9.5461,2.0185,5.3139,0.9501,5,21.661,12342.2131,0
2.6181,8.8822,8.1905,0.6558,1,15.7441,9300.0702,1
3.1735,5.9705,4.052,0.7865,3,8.5731,8459.1577,0
1.3962,5.4146,8.5411,0.6115,2,21.2645,1796.0548,1
4.9811,4.7991,6.7047,0.5853,3,14.3661,10379.4146,1
4.0391,1.298,1.1038,0.562,1,26.0237,10984.8053,0
2.4843,7.6798,6.7334,0.5857,2,14.9426,12177.9125,1
9.0486,6.8279,1.5152,0.8276,5,1.7494,2671.7411,1
4.4114,2.0364,9.2283,0.8341,3,8.5633,1733.0864,1
6.4031,6.1875,5.291,0.7661,1,5.3667,12453.1768,0
6.5949,1.3821,4.415,0.5678,4,14.5521,1140.123,0
6.9583,8.9721,4.4011,0.8301,1,11.4825,7980.4152,1
4.6467,6.067,3.1222,0.6157,3,15.8388,14864.6793,1
1.441,3.7911,2.5321,0.8038,1,17.0238,1070.9519,0
4.6606,3.1635,6.4189,0.8203,4,18.9246,11904.5867,1
6.6196,6.7262,9.4474,0.9568,2,4.6472,1380.3206,1
9.3532,8.7873,3.2753,0.7826,5,27.5418,11208.3401,1
7.5996,9.6594,6.794,0.7909,4,15.455,13998.0469,1
4.4028,7.8747,5.7549,0.5782,3,8.0246,10258.497,1
4.6007,7.1011,7.5339,0.7796,3,12.8216,2799.5965,0
4.7782,7.4529,4.3143,0.8691,5,13.4958,2009.3469,0
3.2666,5.1577,1.367,0.7217,4,5.5435,14219.0549,0
3.6155,8.8612,2.6793,0.897,3,10.858,10406.1592,1
9.633,9.2029,1.2094,0.5872,4,9.9242,11985.3597,1
5.6168,9.6397,5.7732,0.9532,1,23.3891,11096.3111,1
6.0048,5.5087,2.6061,0.9822,3,22.0393,2446.6808,0
7.2747,7.0631,4.0594,0.6775,1,29.8007,4724.9556,1
2.9452,9.7276,8.4154,0.6355,5,8.4738,5068.5702,1
4.5525,2.9969,2.2727,0.595,1,21.6279,7093.7867,1
8.9074,2.114,1.435,0.9793,2,18.2062,9647.6671,1
2.951,4.645,3.9072,0.6493,4,25.7896,10988.7318,1
9.2632,6.5069,5.544,0.8837,3,29.7512,1881.963,1
8.7254,8.0102,7.4826,0.7808,1,1.3095,3180.0178,1
9.9754,1.2646,1.9607,0.8926,1,16.9425,12645.153,1
1.1181,7.1956,4.0047,0.8302,4,8.6527,4612.9131,0
2.0773,7.523,4.7396,0.5514,5,20.7235,6180.5404,1
4.1121,8.973,1.6863,0.8156,1,26.2544,9769.6829,1
1.9797,3.6302,3.0821,0.7832,3,25.3039,9005.0777,0
4.6655,2.5354,7.5066,0.9643,5,18.457,2644.2936,0
3.4752,4.0393,1.6907,0.6623,1,21.1671,12930.5206,0
5.6771,4.6652,7.7243,0.915,1,23.5625,5393.6313,0
4.5595,4.9183,8.1166,0.5704,1,4.3789,2367.4035,1
1.1617,1.3794,2.7364,0.9857,5,26.6632,5739.1705,0
6.4668,8.3636,7.8646,0.72,4,3.1077,14134.484,1
9.5751,7.9084,3.2862,0.6998,1,24.7045,7881.5993,1
6.1484,5.3685,8.6269,0.7368,5,19.6804,2567.639,1
5.7204,3.374,7.747,0.5678,2,9.8162,8540.6954,1
9.8663,8.0222,4.0835,0.6545,5,22.3631,8164.8154,1
2.9076,6.8062,6.5306,0.6046,1,20.3437,7047.2414,1
6.4511,1.4274,4.3142,0.7984,1,24.2953,4643.584,0
1.142,9.9583,9.927,0.8065,2,12.6828,9168.8303,1
9.4833,4.7866,6.6204,0.9056,3,25.0782,9805.3651,1
7.7142,7.0832,7.8498,0.9258,1,26.7854,4785.439,1
4.2956,4.4569,9.5674,0.6592,3,17.3949,4768.9088,1
8.986,6.1253,8.1307,0.927,2,26.8257,2071.1456,1
8.2637,3.0073,8.0248,0.8916,4,12.7222,8617.8071,1
4.6704,7.2971,9.9102,0.7581,4,19.5669,7129.1317,1
9.0245,6.7774,2.5652,0.645,5,28.3479,11003.8185,1
2.9836,7.0313,6.4216,0.7092,2,27.0571,8043.0236,0
6.0504,1.1575,8.369,0.6753,1,27.0203,14420.2978,1
2.0602,2.2821,7.2563,0.8184,3,1.8683,12166.4863,0
4.6561,7.8679,5.9005,0.6145,3,3.7114,8483.9023,1
4.1025,6.6732,9.3112,0.6453,5,14.9759,6676.3302,1
7.171,2.3115,2.7126,0.7825,5,10.7687,13895.4769,1
8.5898,7.995,4.588,0.6155,5,24.0922,5005.7692,1
6.6344,1.3651,1.2651,0.9721,4,22.8177,514.1836,0
5.6251,6.4035,9.1661,0.7213,1,4.3867,14704.9329,1
2.8185,1.7309,2.74,0.8192,1,2.3896,1460.2253,0
6.5086,3.5132,3.6373,0.8169,3,2.5754,6412.9702,1
6.6658,2.7631,6.2422,0.7451,4,19.1824,1229.338,0
6.7375,3.4311,9.0615,0.7439,5,9.1635,2853.5281,1
5.0412,2.2576,4.629,0.9297,2,18.293,5495.982,0
1.8286,8.852,7.5249,0.9134,4,27.7696,14738.7456,1
9.3924,1.6011,7.9997,0.56,5,20.5643,4310.5866,1
2.786,5.0848,1.8027,0.6084,3,11.3785,13993.8602,1
9.2424,4.6118,5.2047,0.958,4,1.3086,12818.4096,1
2.4785,1.9149,6.4263,0.5502,1,7.3473,6617.5436,1
9.8159,3.8598,5.2095,0.7903,3,11.9035,3260.6144,1
9.0226,5.9067,3.7639,0.8107,2,26.0722,5183.8286,1
4.5603,5.5924,9.7577,0.5916,3,9.2581,1267.0518,1
7.1384,8.488,4.5852,0.785,2,27.2462,11243.2887,1
5.6205,9.2365,1.6766,0.9169,1,26.4673,13466.8604,1
8.4459,1.921,2.7405,0.7785,4,5.977,8418.8135,1
5.4218,7.5811,6.4584,0.6529,4,26.1309,3858.6176,0
3.1873,2.0349,5.6377,0.7891,3,12.8443,5407.8335,0
5.0468,7.6491,5.4354,0.8592,5,21.8563,6715.9934,0
9.9502,5.0822,7.301,0.7272,4,7.8425,6373.728,1
2.3189,8.1316,4.2858,0.551,5,5.1653,10054.2029,1
3.0152,4.1437,7.0649,0.5879,4,20.6837,10063.5496,0
4.0155,9.8999,9.4335,0.8522,4,17.5135,11121.0999,1
7.9308,2.5679,9.8353,0.611,5,12.54,7122.523,1
1.3549,6.3157,7.9531,0.6681,4,19.0797,8356.9358,0
8.8127,9.5778,2.1419,0.9542,3,24.1532,14295.2998,1
3.0682,8.5759,4.8984,0.8664,3,15.7135,4732.0804,1
8.9424,4.0395,7.6188,0.7754,1,19.7709,4611.706,1
5.9112,5.121,8.2923,0.9517,4,3.6583,13892.9158,1
5.8957,5.0282,5.2984,0.7873,2,1.7603,9425.9516,1
8.0222,9.6717,1.5713,0.8262,4,15.352,8216.861,1
2.3493,6.6128,9.2379,0.7726,2,25.2743,2377.569,1
2.7654,9.9477,1.3436,0.8331,3,20.7653,509.4921,1
7.141,8.1316,4.3181,0.856,1,20.2435,13082.919,1
4.5114,7.5492,3.9869,0.7509,1,1.8884,2309.9694,0
5.8759,8.0054,4.0837,0.7148,3,6.2941,8091.9807,1
4.5466,2.2632,8.4382,0.819,2,19.5107,9692.2608,1
5.7943,6.1845,3.4233,0.7222,2,26.1225,3321.2333,0
9.3139,9.4108,4.0617,0.6223,1,20.8496,13781.9584,1
7.8535,7.5018,9.3895,0.6283,3,12.2832,14545.1059,1
9.5146,2.9949,7.2514,0.7011,5,23.6688,5865.7523,1
9.9229,5.5403,6.0394,0.7221,3,1.7441,9864.402,1
9.6063,9.5462,6.0282,0.5569,3,22.9236,11708.547,1
3.3554,1.0684,3.7596,0.8242,5,24.9055,1580.3898,0
9.2249,6.391,2.4833,0.6376,3,17.8773,4402.4398,0
8.5471,2.8917,3.7682,0.6931,4,4.1182,12500.1905,1
2.9494,2.5616,6.5744,0.6444,4,14.7998,12765.1935,1
3.1433,4.8363,8.664,0.5701,5,8.7069,12775.7736,1
6.7898,1.9819,9.5535,0.8987,1,23.5137,3071.2089,1
5.7629,9.9783,7.2647,0.7804,5,2.7441,11121.2758,1
5.3021,3.4451,2.168,0.9217,5,17.1763,11621.2959,0
9.0117,9.4166,6.0167,0.9517,4,13.0664,14355.4179,1
6.2521,4.7396,7.7886,0.7871,3,9.6609,2930.053,0
4.041,4.0356,7.6672,0.8445,5,19.333,11126.8731,0
4.2734,8.8011,8.0885,0.9203,3,6.1555,2369.0042,1
9.1944,9.7087,8.3118,0.7384,3,1.7365,14022.3306,0
1.3546,2.4035,3.7616,0.8312,5,19.7729,3865.2987,0
2.1802,8.8963,8.9478,0.9139,3,26.1861,1504.0173,0
4.0594,1.3041,2.8368,0.8285,5,22.4065,10388.9266,0
3.5593,5.6783,6.5522,0.7198,5,29.8579,7614.1264,0
8.6531,9.9142,2.9988,0.7476,4,21.8615,4743.6888,1
7.7221,2.1676,8.6137,0.9833,2,27.658,4674.7423,1
1.6263,2.9659,8.3221,0.8613,1,22.3743,3261.1439,0
2.8016,2.2889,8.5705,0.5531,3,19.098,1355.2751,1
8.9693,5.6763,4.7383,0.7654,2,21.8088,7216.1983,0
2.4855,5.2449,5.6681,0.5883,4,6.1313,3119.6454,1
5.1784,3.3431,9.7597,0.7973,3,15.0312,5994.1893,1
9.4792,3.9289,6.5675,0.7748,4,12.09,10036.329,1
1.9202,1.4779,8.8213,0.866,1,19.7172,3045.4604,1
2.9356,4.9861,7.4547,0.6456,5,20.0065,14515.9932,1
9.3348,3.9324,2.5529,0.8037,5,27.3796,3604.4282,1
2.5407,1.9073,4.8439,0.6939,5,3.1855,4896.3789,0
2.2949,9.0704,3.9259,0.71,2,23.8912,12907.6352,1
3.8818,9.4573,3.401,0.6037,4,22.3763,13296.342,1
8.2742,3.6086,9.4771,0.8013,3,26.0976,8875.3294,1
5.4831,7.4394,2.0483,0.943,5,24.9212,12978.9064,0
2.6812,2.569,1.6289,0.5744,2,20.3349,9140.4889,1
9.196,7.4689,2.9281,0.8615,3,5.01,14292.9216,1
5.6705,2.176,1.2527,0.8471,1,4.9068,5782.4554,0
7.535,1.4886,2.696,0.5666,1,8.694,8536.0453,1
9.4575,8.9634,5.6676,0.7726,5,13.7127,10412.1608,1
7.4984,8.9066,7.0061,0.7072,2,19.4854,6218.0136,0
8.5407,7.7555,9.9779,0.8882,2,1.5028,14680.8528,1
4.4907,1.7381,6.154,0.8995,3,4.1749,1462.9223,0
2.467,2.8905,7.5516,0.9454,1,1.6624,2663.6229,0
8.013,7.5679,6.2819,0.7032,1,3.6818,3383.1727,1
8.8107,5.6024,1.5102,0.9122,1,17.7199,14886.5872,0
7.181,5.4988,6.4783,0.6007,4,2.4041,2688.51,1
2.8652,2.0627,7.1811,0.8582,4,12.8932,11413.5679,0
2.0365,7.9424,7.0609,0.601,4,12.6782,2377.786,1
2.0886,7.495,5.0184,0.8681,5,23.0386,14019.835,0
6.6068,7.5671,1.3332,0.8016,4,12.0282,3521.8277,1
2.6095,6.8556,6.9863,0.6826,5,4.0053,11583.2211,0
1.9041,3.5601,8.1085,0.8505,5,5.0777,5388.7566,0
6.9843,9.8379,2.3512,0.6762,2,1.4963,12436.9538,1
8.6219,9.9511,4.1498,0.7174,1,24.5035,11171.7571,0
9.3763,7.4411,6.1198,0.7019,5,15.4002,747.7838,0
9.72,2.0679,3.4792,0.7365,3,16.9412,8324.7702,1
7.8631,2.173,8.6171,0.6641,1,26.755,11788.5554,0
9.9109,9.3717,4.8021,0.7092,2,14.9,8584.1618,1
2.4972,6.5748,4.988,0.8675,1,13.5054,12998.4822,1
3.0538,2.1383,3.5326,0.836,1,10.9293,4285.3969,0
8.4499,7.16,6.7784,0.6476,3,1.9391,1350.393,0
4.2687,9.1459,9.6093,0.7983,4,11.6884,13449.1167,1
1.5839,4.9853,7.0936,0.9891,3,9.2663,12730.827,0
3.2615,8.5742,2.2317,0.9064,4,13.5914,2103.1234,1
7.9224,8.1753,5.6276,0.567,1,24.3768,11181.9044,1
3.0687,5.0439,3.4855,0.965,4,5.6944,7986.0588,0
5.6517,8.311,7.0318,0.747,2,18.1897,13092.2726,1
4.0845,1.5472,1.7599,0.7737,4,14.1359,4074.2935,0
3.0627,1.7174,1.4302,0.9329,3,29.1291,14331.369,0
2.7955,4.6056,2.0279,0.6365,1,17.3888,3135.025,1
5.7531,4.198,4.8332,0.739,3,15.3891,3466.1475,0
4.0039,9.9978,8.2329,0.8919,5,12.6748,12427.489,1
4.9553,3.288,4.9373,0.7232,2,3.2891,8984.6342,0
8.4762,7.2953,5.275,0.5641,3,12.6865,6670.6714,1
3.973,6.3038,7.7959,0.8998,1,13.961,7541.9784,0
9.2254,1.3362,7.7412,0.6656,2,16.7725,14151.4107,0
7.4341,7.8156,8.7213,0.8277,3,17.6509,5068.1811,1
7.3696,3.85,2.5491,0.6624,5,15.5532,12213.5631,1
8.4712,8.3954,9.3633,0.7238,5,16.3464,7645.9542,1
1.5861,5.1692,4.9512,0.6029,4,12.0844,8569.8592,1
4.698,4.438,1.8962,0.6452,3,28.6238,7532.8102,1
3.2342,8.4782,7.8598,0.7422,2,22.3721,14522.0926,1
6.3561,6.2458,9.2077,0.9881,4,24.4034,1471.4361,1
3.377,8.9508,8.6331,0.9705,2,1.7629,7275.3929,1
8.3783,5.865,2.5438,0.5892,1,25.3898,10080.9613,1
6.6774,6.944,3.3354,0.9238,5,28.3677,12088.1946,0
7.1591,7.7583,6.1441,0.812,5,14.0088,2625.7855,1
9.7841,9.6627,7.5786,0.7865,5,28.9729,13953.1489,1
8.3379,8.6626,9.7346,0.9584,3,9.8193,2504.4893,1
5.0616,8.9216,4.2045,0.7758,2,17.5615,6885.1271,1
4.939,1.1038,2.5532,0.9072,3,16.6628,6572.4199,0
6.9993,8.4593,2.6185,0.6331,5,3.4687,9137.3656,0
6.8316,1.7563,2.4205,0.942,5,8.8421,2897.5668,0
6.0372,5.5422,5.1702,0.8809,5,28.3548,10219.0044,0
6.9813,1.4502,1.3882,0.706,1,8.5009,11961.8274,0
4.8117,4.1915,1.3962,0.9458,2,6.1338,4619.7032,0
7.2184,6.0237,3.9998,0.7161,1,23.5919,7173.4727,1
8.2433,7.0303,4.5834,0.6789,1,26.6583,13930.2929,1
3.5474,6.4884,4.4536,0.6594,3,28.1311,6724.9695,0
5.6053,2.3652,4.9955,0.6173,3,3.9641,2563.9255,1
4.2001,7.8404,8.4297,0.7289,5,16.8546,504.9779,1
